,"('A', 'A')","('A', 'B')","('A', 'I')","('A', 'J')","('A', 'N')","('A', 'K')","('A', 'E')","('A', 'D')","('A', 'G')","('A', 'F')","('A', 'H')","('A', 'L')","('A', 'O')","('A', 'M')","('A', 'C')","('B', 'A')","('B', 'B')","('B', 'I')","('B', 'J')","('B', 'N')","('B', 'K')","('B', 'E')","('B', 'D')","('B', 'G')","('B', 'F')","('B', 'H')","('B', 'L')","('B', 'O')","('B', 'M')","('B', 'C')","('I', 'A')","('I', 'B')","('I', 'I')","('I', 'J')","('I', 'N')","('I', 'K')","('I', 'E')","('I', 'D')","('I', 'G')","('I', 'F')","('I', 'H')","('I', 'L')","('I', 'O')","('I', 'M')","('I', 'C')","('J', 'A')","('J', 'B')","('J', 'I')","('J', 'J')","('J', 'N')","('J', 'K')","('J', 'E')","('J', 'D')","('J', 'G')","('J', 'F')","('J', 'H')","('J', 'L')","('J', 'O')","('J', 'M')","('J', 'C')","('N', 'A')","('N', 'B')","('N', 'I')","('N', 'J')","('N', 'N')","('N', 'K')","('N', 'E')","('N', 'D')","('N', 'G')","('N', 'F')","('N', 'H')","('N', 'L')","('N', 'O')","('N', 'M')","('N', 'C')","('K', 'A')","('K', 'B')","('K', 'I')","('K', 'J')","('K', 'N')","('K', 'K')","('K', 'E')","('K', 'D')","('K', 'G')","('K', 'F')","('K', 'H')","('K', 'L')","('K', 'O')","('K', 'M')","('K', 'C')","('E', 'A')","('E', 'B')","('E', 'I')","('E', 'J')","('E', 'N')","('E', 'K')","('E', 'E')","('E', 'D')","('E', 'G')","('E', 'F')","('E', 'H')","('E', 'L')","('E', 'O')","('E', 'M')","('E', 'C')","('D', 'A')","('D', 'B')","('D', 'I')","('D', 'J')","('D', 'N')","('D', 'K')","('D', 'E')","('D', 'D')","('D', 'G')","('D', 'F')","('D', 'H')","('D', 'L')","('D', 'O')","('D', 'M')","('D', 'C')","('G', 'A')","('G', 'B')","('G', 'I')","('G', 'J')","('G', 'N')","('G', 'K')","('G', 'E')","('G', 'D')","('G', 'G')","('G', 'F')","('G', 'H')","('G', 'L')","('G', 'O')","('G', 'M')","('G', 'C')","('F', 'A')","('F', 'B')","('F', 'I')","('F', 'J')","('F', 'N')","('F', 'K')","('F', 'E')","('F', 'D')","('F', 'G')","('F', 'F')","('F', 'H')","('F', 'L')","('F', 'O')","('F', 'M')","('F', 'C')","('H', 'A')","('H', 'B')","('H', 'I')","('H', 'J')","('H', 'N')","('H', 'K')","('H', 'E')","('H', 'D')","('H', 'G')","('H', 'F')","('H', 'H')","('H', 'L')","('H', 'O')","('H', 'M')","('H', 'C')","('L', 'A')","('L', 'B')","('L', 'I')","('L', 'J')","('L', 'N')","('L', 'K')","('L', 'E')","('L', 'D')","('L', 'G')","('L', 'F')","('L', 'H')","('L', 'L')","('L', 'O')","('L', 'M')","('L', 'C')","('O', 'A')","('O', 'B')","('O', 'I')","('O', 'J')","('O', 'N')","('O', 'K')","('O', 'E')","('O', 'D')","('O', 'G')","('O', 'F')","('O', 'H')","('O', 'L')","('O', 'O')","('O', 'M')","('O', 'C')","('M', 'A')","('M', 'B')","('M', 'I')","('M', 'J')","('M', 'N')","('M', 'K')","('M', 'E')","('M', 'D')","('M', 'G')","('M', 'F')","('M', 'H')","('M', 'L')","('M', 'O')","('M', 'M')","('M', 'C')","('C', 'A')","('C', 'B')","('C', 'I')","('C', 'J')","('C', 'N')","('C', 'K')","('C', 'E')","('C', 'D')","('C', 'G')","('C', 'F')","('C', 'H')","('C', 'L')","('C', 'O')","('C', 'M')","('C', 'C')"
92,,,,,,,,,,,,,,,,,,,,11.777919007789142,,,8.63260406987797,,,,,,,5.01296700654409,,,,,6.458998198865708,,,,,0.0,10.237173147047809,,,,4.96921177879121,,,,,,,,,,4.39016893654157,5.971095589122942,,,,4.153453711720496,,11.777919007789142,6.458998198865708,,,0.0,5.478070154289215,,,7.74834344592649,0.0,11.156318526116912,7.134220586183886,0.0,0.0,,,,,0.0,,,,,0.0,,,0.0,,,,,,,5.478070154289215,,,,8.364480681578453,,4.224008149292806,,,,0.0,,8.63260406987797,,,,,,,,0.0,,6.265378882082749,,,,,,,,,,8.364480681578453,,,,4.306135258436866,,,0.0,,,,0.0,4.39016893654157,7.74834344592649,0.0,,0.0,,,5.258298615606596,,,10.264227896467698,,,,10.237173147047809,5.971095589122942,0.0,,4.224008149292806,,4.306135258436866,5.258298615606596,,,,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,7.134220586183886,0.0,,,,,,,,,9.272948151106249,,,,,0.0,,,,0.0,10.264227896467698,,,,,11.128490477670148,,5.01296700654409,4.96921177879121,4.153453711720496,0.0,,0.0,,,,,,9.272948151106249,11.128490477670148,
93,,,,,,,,,,,,,,,,,,,,11.777919007789142,,,8.63260406987797,,,,,,,5.01296700654409,,,,,6.458998198865708,,,,,0.0,10.237173147047809,,,,4.96921177879121,,,,,,,,,,4.39016893654157,5.971095589122942,,,,4.153453711720496,,11.777919007789142,6.458998198865708,,,0.0,5.478070154289215,,,7.74834344592649,0.0,11.156318526116912,7.134220586183886,0.0,0.0,,,,,0.0,,,,,0.0,,,0.0,,,,,,,5.478070154289215,,,,8.364480681578453,,4.224008149292806,,,,0.0,,8.63260406987797,,,,,,,,0.0,8.632909470754445,6.265378882082749,,,,,,,,,,8.364480681578453,,,,4.306135258436866,,,0.0,,,,0.0,4.39016893654157,7.74834344592649,0.0,,0.0,,,5.258298615606596,,,10.264227896467698,,,,10.237173147047809,5.971095589122942,0.0,,4.224008149292806,8.632909470754445,4.306135258436866,5.258298615606596,,,,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,7.134220586183886,0.0,,,,,,,,,9.272948151106249,,,,,0.0,,,,0.0,10.264227896467698,,,,,11.128490477670148,,5.01296700654409,4.96921177879121,4.153453711720496,0.0,,0.0,,,,,,9.272948151106249,11.128490477670148,
94,,,,,,,,,,,,,,,,,,,,11.777919007789142,,,8.63260406987797,,,,,,,5.01296700654409,,,,,6.458998198865708,,,,,0.0,10.237173147047809,,,,4.96921177879121,,,,,,,,,,4.39016893654157,5.971095589122942,,,,4.153453711720496,,11.777919007789142,6.458998198865708,,,0.0,5.478070154289215,,,7.74834344592649,0.0,11.156318526116912,7.134220586183886,0.0,0.0,,,,,0.0,,,,,0.0,,,0.0,,,,,,,5.478070154289215,,,,8.364480681578453,,4.224008149292806,,,,0.0,,8.63260406987797,,,,,,,,0.0,8.632909470754445,6.265378882082749,,,,,,,,,,8.364480681578453,,,,4.306135258436866,,,0.0,,,,0.0,4.39016893654157,7.74834344592649,0.0,,0.0,,,5.258298615606596,,,10.264227896467698,,,,10.237173147047809,5.971095589122942,0.0,,4.224008149292806,8.632909470754445,4.306135258436866,5.258298615606596,,,,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,7.134220586183886,0.0,,,,,,,,,9.272948151106249,,,,,0.0,,,,0.0,10.264227896467698,,,,,11.128490477670148,,5.01296700654409,4.96921177879121,4.153453711720496,0.0,,0.0,,,,,,9.272948151106249,11.128490477670148,
95,,,,,,,,,,,,,,,,,,,,11.777919007789142,,,8.63260406987797,,,,,,,5.01296700654409,,,,,6.458998198865708,,,,,0.0,10.237173147047809,,,,4.96921177879121,,,,,,,,,,4.39016893654157,5.971095589122942,,,,4.153453711720496,,11.777919007789142,6.458998198865708,,,0.0,5.478070154289215,,,7.74834344592649,0.0,11.156318526116912,7.134220586183886,0.0,0.0,,,,,0.0,,,,,0.0,,,0.0,,,,,,,5.478070154289215,,,,8.364480681578453,,4.224008149292806,,,,0.0,,8.63260406987797,,,,,,,,0.0,8.632909470754445,6.265378882082749,,,,,,,,,,8.364480681578453,,,,4.306135258436866,,,0.0,,,,0.0,4.39016893654157,7.74834344592649,0.0,,0.0,,,5.258298615606596,,,10.264227896467698,,,,10.237173147047809,5.971095589122942,0.0,,4.224008149292806,8.632909470754445,4.306135258436866,5.258298615606596,,,,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,7.134220586183886,0.0,,,,,,,,,9.272948151106249,,,,,0.0,,,,0.0,10.264227896467698,,,,,11.128490477670148,,5.01296700654409,4.96921177879121,4.153453711720496,0.0,,0.0,,,,,,9.272948151106249,11.128490477670148,
96,,,,,,,,,,,,,,,,,,,,11.777919007789142,,,8.63260406987797,,,,,,,5.01296700654409,,,,,6.458998198865708,,,,,7.883045696667201,10.237173147047809,,,,4.96921177879121,,,,,,,,,,4.39016893654157,5.971095589122942,,,,4.153453711720496,,11.777919007789142,6.458998198865708,,,0.0,5.478070154289215,,,7.74834344592649,0.0,11.156318526116912,7.134220586183886,0.0,0.0,,,,,0.0,,,,,0.0,,,0.0,,,,,,,5.478070154289215,,,,8.364480681578453,,4.224008149292806,,,,0.0,,8.63260406987797,,,,,,,,0.0,8.632909470754445,6.265378882082749,,,,,,,,,,8.364480681578453,,,,4.306135258436866,,,0.0,,,,7.883045696667201,4.39016893654157,7.74834344592649,0.0,,0.0,,,5.258298615606596,,,10.264227896467698,,,,10.237173147047809,5.971095589122942,0.0,,4.224008149292806,8.632909470754445,4.306135258436866,5.258298615606596,,,,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,7.134220586183886,0.0,,,,,,,,,9.272948151106249,,,,,0.0,,,,0.0,10.264227896467698,,,,,11.128490477670148,,5.01296700654409,4.96921177879121,4.153453711720496,0.0,,0.0,,,,,,9.272948151106249,11.128490477670148,
97,,,,,,,,,,,,,,,,,,,,11.777919007789142,,,8.63260406987797,,,,,,,5.01296700654409,,,,,6.458998198865708,,,,,7.883045696667201,10.237173147047809,,,,4.96921177879121,,,,,,,,,,4.39016893654157,5.971095589122942,,,,4.153453711720496,,11.777919007789142,6.458998198865708,,,0.0,5.478070154289215,,,7.74834344592649,0.0,11.156318526116912,7.134220586183886,0.0,0.0,,,,,0.0,,,,,0.0,,,0.0,,,,,,,5.478070154289215,,,,8.364480681578453,,4.224008149292806,,,,0.0,,8.63260406987797,,,,,,,,0.0,8.632909470754445,6.265378882082749,,,,,,,,,,8.364480681578453,,,,4.306135258436866,,,0.0,,,,7.883045696667201,4.39016893654157,7.74834344592649,0.0,,0.0,,,5.258298615606596,,,10.264227896467698,,,,10.237173147047809,5.971095589122942,0.0,,4.224008149292806,8.632909470754445,4.306135258436866,5.258298615606596,,,,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,7.134220586183886,0.0,,,,,,,,,9.272948151106249,,,,,0.0,,,,0.0,10.264227896467698,,,,,11.128490477670148,,5.01296700654409,4.96921177879121,4.153453711720496,0.0,,0.0,,,,,,9.272948151106249,11.128490477670148,
98,,,,,,,,,,,,,,,,,,,,11.777919007789142,,,8.63260406987797,,,,,,,5.01296700654409,,,,,6.458998198865708,,,,,7.883045696667201,10.237173147047809,,,,4.96921177879121,,,,,,,,,,4.39016893654157,5.971095589122942,,,,4.153453711720496,,11.777919007789142,6.458998198865708,,,0.0,5.478070154289215,,,7.74834344592649,0.0,11.156318526116912,7.134220586183886,0.0,0.0,,,,,0.0,,,,,0.0,,,0.0,,,,,,,5.478070154289215,,,,8.364480681578453,,4.224008149292806,,,,0.0,,8.63260406987797,,,,,,,,0.0,8.632909470754445,6.265378882082749,,,,,,,,,,8.364480681578453,,,,4.306135258436866,,,0.0,,,,7.883045696667201,4.39016893654157,7.74834344592649,0.0,,0.0,,,5.258298615606596,,,10.264227896467698,,,,10.237173147047809,5.971095589122942,0.0,,4.224008149292806,8.632909470754445,4.306135258436866,5.258298615606596,,,,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,7.134220586183886,0.0,,,,,,,,,9.272948151106249,,,,,0.0,,,,0.0,10.264227896467698,,,,,11.128490477670148,,5.01296700654409,4.96921177879121,4.153453711720496,0.0,,0.0,,,,,,9.272948151106249,11.128490477670148,
99,,,,,,,,,,,,,,,,,,,,11.777919007789142,,,8.63260406987797,,,,,,,5.01296700654409,,,,,6.458998198865708,,,,,7.883045696667201,,,,,4.96921177879121,,,,,,,,,,,5.971095589122942,,,,4.153453711720496,,11.777919007789142,6.458998198865708,,,0.0,5.478070154289215,,,7.74834344592649,0.0,11.156318526116912,7.134220586183886,0.0,0.0,,,,,0.0,,,,,0.0,,,0.0,,,,,,,5.478070154289215,,,,8.364480681578453,,4.224008149292806,,,,0.0,,8.63260406987797,,,,,,,,0.0,8.632909470754445,6.265378882082749,,,,,,,,,,8.364480681578453,,,,4.306135258436866,,,0.0,,,,7.883045696667201,,7.74834344592649,0.0,,0.0,,,,,,10.264227896467698,,,,,5.971095589122942,0.0,,4.224008149292806,8.632909470754445,4.306135258436866,,,,,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,7.134220586183886,0.0,,,,,,,,,9.272948151106249,,,,,0.0,,,,0.0,10.264227896467698,,,,,11.128490477670148,,5.01296700654409,4.96921177879121,4.153453711720496,0.0,,0.0,,,,,,9.272948151106249,11.128490477670148,
100,,,,,,,,,,,,,,,,,,,,11.777919007789142,,,8.63260406987797,,,,,,,5.01296700654409,,,,,6.458998198865708,,,,,7.883045696667201,10.237173147047809,,,,4.96921177879121,,,,,,,,,,4.39016893654157,5.971095589122942,,,,4.153453711720496,,11.777919007789142,6.458998198865708,,,0.0,5.478070154289215,,,7.74834344592649,0.0,11.156318526116912,7.134220586183886,0.0,0.0,,,,,0.0,,,,,0.0,,,0.0,,,,,,,5.478070154289215,,,,8.364480681578453,,4.224008149292806,,,,0.0,,8.63260406987797,,,,,,,,0.0,8.632909470754445,6.265378882082749,,,,,,,,,,8.364480681578453,,,,4.306135258436866,,,0.0,,,,7.883045696667201,4.39016893654157,7.74834344592649,0.0,,0.0,,,5.258298615606596,,,10.264227896467698,,,,10.237173147047809,5.971095589122942,0.0,,4.224008149292806,8.632909470754445,4.306135258436866,5.258298615606596,,,,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,7.134220586183886,0.0,,,,,,,,,9.272948151106249,,,,,0.0,,,,0.0,10.264227896467698,,,,,11.128490477670148,,5.01296700654409,4.96921177879121,4.153453711720496,0.0,,0.0,,,,,,9.272948151106249,11.128490477670148,
101,,,,,,,,,,,,,,,,,,,,11.777919007789142,,,8.63260406987797,,,,,,,5.01296700654409,,,,,6.458998198865708,,,,,7.883045696667201,10.237173147047809,,,,4.96921177879121,,,,,,,,,,4.39016893654157,5.971095589122942,,,,4.153453711720496,,11.777919007789142,6.458998198865708,,,0.0,5.478070154289215,,,7.74834344592649,0.0,11.156318526116912,7.134220586183886,0.0,0.0,,,,,0.0,,,,,0.0,,,0.0,,,,,,,5.478070154289215,,,,8.364480681578453,,4.224008149292806,,,,0.0,,8.63260406987797,,,,,,,,0.0,8.632909470754445,6.265378882082749,,,,,,,,,,8.364480681578453,,,,4.306135258436866,,,0.0,,,,7.883045696667201,4.39016893654157,7.74834344592649,0.0,,0.0,,,5.258298615606596,,,10.264227896467698,,,,10.237173147047809,5.971095589122942,0.0,,4.224008149292806,8.632909470754445,4.306135258436866,5.258298615606596,,,,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,7.134220586183886,0.0,,,,,,,,,9.272948151106249,,,,,0.0,,,,0.0,10.264227896467698,,,,,11.128490477670148,,5.01296700654409,4.96921177879121,4.153453711720496,0.0,,0.0,,,,,,9.272948151106249,11.128490477670148,
102,,,,,,,,,,,,,,,,,,,,11.777919007789142,,,8.63260406987797,,,,,,,5.01296700654409,,,,,6.458998198865708,,,,,7.883045696667201,10.237173147047809,,,,4.96921177879121,,,,,,,,,,4.39016893654157,5.971095589122942,,,,4.153453711720496,,11.777919007789142,6.458998198865708,,,0.0,5.478070154289215,,,7.74834344592649,0.0,11.156318526116912,7.134220586183886,0.0,0.0,,,,,0.0,,,,,0.0,,,0.0,,,,,,,5.478070154289215,,,,8.364480681578453,,4.224008149292806,,,,0.0,,8.63260406987797,,,,,,,,0.0,8.632909470754445,6.265378882082749,,,,,,,,,,8.364480681578453,,,,4.306135258436866,,,0.0,,,,7.883045696667201,4.39016893654157,7.74834344592649,0.0,,0.0,,,5.258298615606596,,,10.264227896467698,,,,10.237173147047809,5.971095589122942,0.0,,4.224008149292806,8.632909470754445,4.306135258436866,5.258298615606596,,,,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,7.134220586183886,0.0,,,,,,,,,9.272948151106249,,,,,0.0,,,,0.0,10.264227896467698,,,,,11.128490477670148,,5.01296700654409,4.96921177879121,4.153453711720496,0.0,,0.0,,,,,,9.272948151106249,11.128490477670148,
103,,,,,,,,,,,,,,,,,,,,11.777919007789142,,,8.63260406987797,,,,,,,5.01296700654409,,,,,6.458998198865708,,,,,7.883045696667201,10.237173147047809,,,,4.96921177879121,,,,,,,,,,4.39016893654157,5.971095589122942,,,,4.153453711720496,,11.777919007789142,6.458998198865708,,,0.0,5.478070154289215,,,7.74834344592649,7.789478021253053,11.156318526116912,7.134220586183886,0.0,0.0,,,,,0.0,,,,,0.0,,,0.0,,,,,,,5.478070154289215,,,,8.364480681578453,,4.224008149292806,,,,0.0,,8.63260406987797,,,,,,,,0.0,8.632909470754445,6.265378882082749,,,,,,,,,,8.364480681578453,,,,4.306135258436866,,,0.0,,,,7.883045696667201,4.39016893654157,7.74834344592649,0.0,,0.0,,,5.258298615606596,,,10.264227896467698,,,,10.237173147047809,5.971095589122942,7.789478021253053,,4.224008149292806,8.632909470754445,4.306135258436866,5.258298615606596,,,,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,7.134220586183886,0.0,,,,,,,,,9.272948151106249,,,,,0.0,,,,0.0,10.264227896467698,,,,,11.128490477670148,,5.01296700654409,4.96921177879121,4.153453711720496,0.0,,0.0,,,,,,9.272948151106249,11.128490477670148,
104,,,,,,,,,,,,,,,,,,,,11.777919007789142,,,8.63260406987797,,,,,,,5.01296700654409,,,,,6.458998198865708,,,,,7.883045696667201,10.237173147047809,,,,4.96921177879121,,,,,,,,,,4.39016893654157,5.971095589122942,,,,4.153453711720496,,11.777919007789142,6.458998198865708,,,0.0,5.478070154289215,,,7.74834344592649,7.789478021253053,11.156318526116912,7.134220586183886,0.0,0.0,,,,,0.0,,,,,0.0,,,0.0,,,,,,,5.478070154289215,,,,8.364480681578453,,4.224008149292806,,,,0.0,,8.63260406987797,,,,,,,,0.0,8.632909470754445,6.265378882082749,,,,,,,,,,8.364480681578453,,,,4.306135258436866,,,0.0,,,,7.883045696667201,4.39016893654157,7.74834344592649,0.0,,0.0,,,5.258298615606596,,,10.264227896467698,,,,10.237173147047809,5.971095589122942,7.789478021253053,,4.224008149292806,8.632909470754445,4.306135258436866,5.258298615606596,,,,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,7.134220586183886,0.0,,,,,,,,,9.272948151106249,,,,,0.0,,,,0.0,10.264227896467698,,,,,11.128490477670148,,5.01296700654409,4.96921177879121,4.153453711720496,0.0,,0.0,,,,,,9.272948151106249,11.128490477670148,
105,,,,,,,,,,,,,,,,,,,,11.777919007789142,,,8.63260406987797,,,,,,,5.01296700654409,,,,,6.458998198865708,,,,,7.883045696667201,10.237173147047809,,,,4.96921177879121,,,,,,,,,,4.39016893654157,5.971095589122942,,,,4.153453711720496,,11.777919007789142,6.458998198865708,,,10.227611939384348,5.478070154289215,,,7.74834344592649,7.789478021253053,11.156318526116912,7.134220586183886,0.0,0.0,,,,,10.227611939384348,,,,,0.0,,,0.0,,,,,,,5.478070154289215,,,,8.364480681578453,,4.224008149292806,,,,0.0,,8.63260406987797,,,,,,,,0.0,8.632909470754445,6.265378882082749,,,,,,,,,,8.364480681578453,,,,4.306135258436866,,,0.0,,,,7.883045696667201,4.39016893654157,7.74834344592649,0.0,,0.0,,,5.258298615606596,,,10.264227896467698,,,,10.237173147047809,5.971095589122942,7.789478021253053,,4.224008149292806,8.632909470754445,4.306135258436866,5.258298615606596,,,,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,7.134220586183886,0.0,,,,,,,,,9.272948151106249,,,,,0.0,,,,0.0,10.264227896467698,,,,,11.128490477670148,,5.01296700654409,4.96921177879121,4.153453711720496,0.0,,0.0,,,,,,9.272948151106249,11.128490477670148,
106,,,,,,,,,,,,,,,,,,,,11.777919007789142,,,8.63260406987797,,,,,,,5.01296700654409,,,,,6.458998198865708,,,,,7.883045696667201,10.237173147047809,,,,4.96921177879121,,,,,,,,,,4.39016893654157,5.971095589122942,,,,4.153453711720496,,11.777919007789142,6.458998198865708,,,10.227611939384348,5.478070154289215,,,7.74834344592649,7.789478021253053,11.156318526116912,7.134220586183886,0.0,0.0,,,,,10.227611939384348,,,,,,,,0.0,,,,,,,5.478070154289215,,,,8.364480681578453,,4.224008149292806,,,,0.0,,8.63260406987797,,,,,,,,0.0,8.632909470754445,6.265378882082749,,,,,,,,,,8.364480681578453,,,,4.306135258436866,,,0.0,,,,7.883045696667201,4.39016893654157,7.74834344592649,,,0.0,,,5.258298615606596,,,10.264227896467698,,,,10.237173147047809,5.971095589122942,7.789478021253053,,4.224008149292806,8.632909470754445,4.306135258436866,5.258298615606596,,,,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,7.134220586183886,0.0,,,,,,,,,9.272948151106249,,,,,0.0,,,,0.0,10.264227896467698,,,,,11.128490477670148,,5.01296700654409,4.96921177879121,4.153453711720496,0.0,,0.0,,,,,,9.272948151106249,11.128490477670148,
107,,,,,,,,,,,,,,,,,,,,11.777919007789142,,,8.63260406987797,,,,,,,5.01296700654409,,,,,6.458998198865708,,,,,7.883045696667201,10.237173147047809,,,,4.96921177879121,,,,,,,,,,4.39016893654157,5.971095589122942,,,,4.153453711720496,,11.777919007789142,6.458998198865708,,,10.227611939384348,5.478070154289215,,,7.74834344592649,7.789478021253053,11.156318526116912,7.134220586183886,0.0,0.0,,,,,10.227611939384348,,,,,0.0,,,0.0,,,,,,,5.478070154289215,,,,8.364480681578453,,4.224008149292806,,,,0.0,,8.63260406987797,,,,,,,,0.0,8.632909470754445,6.265378882082749,,,,,,,,,,8.364480681578453,,,,4.306135258436866,,,0.0,,,,7.883045696667201,4.39016893654157,7.74834344592649,0.0,,0.0,,,5.258298615606596,,,10.264227896467698,,,,10.237173147047809,5.971095589122942,7.789478021253053,,4.224008149292806,8.632909470754445,4.306135258436866,5.258298615606596,,,,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,7.134220586183886,0.0,,,,,,,,,9.272948151106249,,,,,0.0,,,,0.0,10.264227896467698,,,,,11.128490477670148,,5.01296700654409,4.96921177879121,4.153453711720496,0.0,,0.0,,,,,,9.272948151106249,11.128490477670148,
108,,,,,,,,,,,,,,,,,,,,11.777919007789142,,,8.63260406987797,,,,,,,5.01296700654409,,,,,6.458998198865708,,,,,7.883045696667201,10.237173147047809,,,,4.96921177879121,,,,,,,,,,4.39016893654157,5.971095589122942,,,,4.153453711720496,,11.777919007789142,6.458998198865708,,,10.227611939384348,5.478070154289215,,,7.74834344592649,7.789478021253053,11.156318526116912,7.134220586183886,0.0,0.0,,,,,10.227611939384348,,,,,0.0,,,0.0,,,,,,,5.478070154289215,,,,8.364480681578453,,4.224008149292806,,,,0.0,,8.63260406987797,,,,,,,,9.48912416325338,8.632909470754445,6.265378882082749,,,,,,,,,,8.364480681578453,,,,4.306135258436866,,,0.0,,,,7.883045696667201,4.39016893654157,7.74834344592649,0.0,,9.48912416325338,,,5.258298615606596,,,10.264227896467698,,,,10.237173147047809,5.971095589122942,7.789478021253053,,4.224008149292806,8.632909470754445,4.306135258436866,5.258298615606596,,,,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,7.134220586183886,0.0,,,,,,,,,9.272948151106249,,,,,0.0,,,,0.0,10.264227896467698,,,,,11.128490477670148,,5.01296700654409,4.96921177879121,4.153453711720496,0.0,,0.0,,,,,,9.272948151106249,11.128490477670148,
109,,,,,,,,,,,,,,,,,,,,11.777919007789142,,,8.63260406987797,,,,,,,5.01296700654409,,,,,6.458998198865708,,,,,7.883045696667201,10.237173147047809,,,,4.96921177879121,,,,,,,,,,4.39016893654157,5.971095589122942,,,,4.153453711720496,,11.777919007789142,6.458998198865708,,,10.227611939384348,5.478070154289215,,,7.74834344592649,7.789478021253053,11.156318526116912,7.134220586183886,9.146899294534693,0.0,,,,,10.227611939384348,,,,,0.0,,,0.0,,,,,,,5.478070154289215,,,,8.364480681578453,,4.224008149292806,,,,8.142973187396004,,8.63260406987797,,,,,,,,9.48912416325338,8.632909470754445,6.265378882082749,,,,,,,,,,8.364480681578453,,,,4.306135258436866,,,0.0,,,,7.883045696667201,4.39016893654157,7.74834344592649,0.0,,9.48912416325338,,,5.258298615606596,,,10.264227896467698,,,,10.237173147047809,5.971095589122942,7.789478021253053,,4.224008149292806,8.632909470754445,4.306135258436866,5.258298615606596,,,,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,7.134220586183886,0.0,,,,,,,,,9.272948151106249,,,,,9.146899294534693,,,,0.0,10.264227896467698,,,,,11.128490477670148,,5.01296700654409,4.96921177879121,4.153453711720496,0.0,,8.142973187396004,,,,,,9.272948151106249,11.128490477670148,
110,,,,,,,,,,,,,,,,,,,,11.777919007789142,,,8.63260406987797,,,,,,,5.01296700654409,,,,,6.458998198865708,,,,,7.883045696667201,10.237173147047809,,,,4.96921177879121,,,,,,,,,,4.39016893654157,5.971095589122942,,,,4.153453711720496,,11.777919007789142,6.458998198865708,,,10.227611939384348,5.478070154289215,,,7.74834344592649,7.789478021253053,11.156318526116912,7.134220586183886,9.146899294534693,0.0,,,,,10.227611939384348,,,,,,,,0.0,,,,,,,5.478070154289215,,,,8.364480681578453,,4.224008149292806,,,,8.142973187396004,,8.63260406987797,,,,,,,,9.48912416325338,8.632909470754445,6.265378882082749,,,,,,,,,,8.364480681578453,,,,4.306135258436866,,,0.0,,,,7.883045696667201,4.39016893654157,7.74834344592649,,,9.48912416325338,,,5.258298615606596,,,10.264227896467698,,,,10.237173147047809,5.971095589122942,7.789478021253053,,4.224008149292806,8.632909470754445,4.306135258436866,5.258298615606596,,,,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,7.134220586183886,0.0,,,,,,,,,9.272948151106249,,,,,9.146899294534693,,,,0.0,10.264227896467698,,,,,11.128490477670148,,5.01296700654409,4.96921177879121,4.153453711720496,0.0,,8.142973187396004,,,,,,9.272948151106249,11.128490477670148,
111,,,,,,,,,,,,,,,,,,,,11.777919007789142,,,8.63260406987797,,,,,,,5.01296700654409,,,,,6.458998198865708,,,,,7.883045696667201,10.237173147047809,,,,4.96921177879121,,,,,,,,,,4.39016893654157,5.971095589122942,,,,4.153453711720496,,11.777919007789142,6.458998198865708,,,10.227611939384348,5.478070154289215,,,7.74834344592649,7.789478021253053,11.156318526116912,7.134220586183886,9.146899294534693,0.0,,,,,10.227611939384348,,,,,0.0,,,0.0,,,,,,,5.478070154289215,,,,8.364480681578453,,4.224008149292806,,,,8.142973187396004,,8.63260406987797,,,,,,,,9.48912416325338,8.632909470754445,6.265378882082749,,,,,,,,,,8.364480681578453,,,,4.306135258436866,,,0.0,,,,7.883045696667201,4.39016893654157,7.74834344592649,0.0,,9.48912416325338,,,5.258298615606596,,,10.264227896467698,,,,10.237173147047809,5.971095589122942,7.789478021253053,,4.224008149292806,8.632909470754445,4.306135258436866,5.258298615606596,,,,,,,,,,11.156318526116912,,,6.265378882082749,,,,,,,,,,,,7.134220586183886,0.0,,,,,,,,,9.272948151106249,,,,,9.146899294534693,,,,0.0,10.264227896467698,,,,,11.128490477670148,,5.01296700654409,4.96921177879121,4.153453711720496,0.0,,8.142973187396004,,,,,,9.272948151106249,11.128490477670148,
